61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/Dorm/js/jquery.ui.map.min.js HTTP/1.0" 200 1910 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/Dorm/js/jquery.quicksand.js HTTP/1.0" 200 4248 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/Dorm/js/scripts.js HTTP/1.0" 200 1463 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/Dorm/prettyPhoto/js/jquery.prettyPhoto.js HTTP/1.0" 200 6534 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/static/jquery.iframe-transport.js HTTP/1.0" 200 3843 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/js/ext/lazyload/lazyload.js HTTP/1.0" 200 1302 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET /Public/js.php?t=js&f=js/com/com.notify.class.js,static/qtip/jquery.qtip.js,js/ext/slimscroll/jquery.slimscroll.min.js,js/ext/magnific/jquery.magnific-popup.min.js,js/ext/placeholder/placeholder.js,js/ext/atwho/atwho.js,zui/js/zui.js&v=.js HTTP/1.0" 200 86745 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
118.123.16.98 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.203 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.203 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.203 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
118.123.16.120 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 4574 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
118.123.16.4 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/img/banner/1.jpg HTTP/1.0" 200 218340 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
118.123.16.4 - - [04/Feb/2016:13:01:39 +0800] "GET /Public/Dorm/img/portfolio/work4.jpg HTTP/1.0" 200 287403 "http://www.dormcy.com/" "Mozilla/5.0 (Linux; U; Android 4.4.4; zh-cn; 3007 Build/KTU84P) AppleWebKit/533.1 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.4 TBS/025489 Mobile Safari/533.1 MicroMessenger/6.3.13.49_r4080b63.740 NetType/WIFI Language/zh_CN"
61.139.126.228 - - [04/Feb/2016:13:01:38 +0800] "GET / HTTP/1.0" 200 20 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN; rv:1.9b4) Gecko/2008030317 Firefox/3.0b4"
